vrt_nws	1	Herentalse armoedeorganisatie Mannaplus zoekt dringend schoolmateriaal voor 387 gezinnen: "Vraag is heel groot"	https://vrtnws.be/p.qEdwvMLWX	
vrt_nws	0	Niet enkel Evenepoel rijdt Natourcriterium in Roeselare, G-wielrenners rijden koppeltijdrit met BV's	https://vrtnws.be/p.VLyV7o7DE	noise
vrt_nws	1	Dodelijk slachtoffer van aanslag in Berlijn is Poolse vrouw	https://vrtnws.be/p.XE6MBy8ae	
vrt_nws	1	KSA Maldegem overhandigt hemd aan paus Leo XIV in Castel Gandolfo: "Wat is er een zottere ervaring?"	https://vrtnws.be/p.PqXNXGnpx	
vrt_nws	1	Anatoom Gunther von Hagens (81) overleden, de man achter de controversiële 'Körperwelten'	https://vrtnws.be/p.aDy9RYqll	
vrt_nws	1	Ruim 13.000 bedrijven geëvacueerd in Gironde: Franse minister spreekt van "economische bom"	https://vrtnws.be/p.93mlpPbP7	
vrt_nws	1	Brusselse politie betrapt in 2e trimester bijna 50.000 hardrijders	https://vrtnws.be/p.mR0m0Gp3Q	
vrt_nws	1	China en Rusland helpen Iran met inlichtingen en technologie, waaschuwen militaire planners in VS	https://vrtnws.be/p.GvXL9DD3J	
vrt_nws	1	Pajottegem wil Remco Evenepoel eren na Tour-prestatie: fans mogen meerijden op zijn eigen fietsroute	https://vrtnws.be/p.JNGOBvm3a	
vrt_nws	1	Fatale brand Schaarbeek: onderzoek geopend naar onopzettelijke doding en huisjesmelkerij	https://vrtnws.be/p.WkXR6a6eZ	
vrt_nws	5	Trump verplicht Smithsonian museum om waarschuwingen te plaatsen voor "onjuiste informatie" over geschiedenis van VS	https://vrtnws.be/p.oL1BamEAQ	besluit
vrt_nws	1	Zeehondenpup gevangen in Vilvoorde na wekenlange tocht in kanaal: "Voortdurend gestoord door mensen"	https://vrtnws.be/p.nwYpOqO1N	
vrt_nws	1	Zwemzone Langerei in Brugge sluit opnieuw door blauwalgen, 4 dagen na heropening	https://vrtnws.be/p.11vYakEye	
vrt_nws	1	Bellen met Wout van Aert: waarom de wielrenner zijn eigen gsm-abonnementen lanceert	https://vrtnws.be/p.11vYdjkZW	
vrt_nws	1	De Olympus, de berg van de Griekse goden, is Unesco-werelderfgoed	https://vrtnws.be/p.43NddDP1o	
vrt_nws	1	Doodsoorzaak overleden baby Ichtegem blijft onbekend, ouders mogen weer naar huis	https://vrtnws.be/p.43NdaX76Y	
vrt_nws	1	Tijdelijke studieruimte voor studenten in Astrotoren in Brussel die herexamens afleggen	https://vrtnws.be/p.KKXR9LaGG	
vrt_nws	1	Twee vrouwen zwaargewond bij verkeersongeval in Zonhoven	https://vrtnws.be/p.aDy9aGe5b	
vrt_nws	1	Hasselt opent blokbar op Pukkelpopterrein voor studenten met herexamens	https://vrtnws.be/p.ewPOa413E	
vrt_nws	0	FIFA-voorzitter haalt in open brief uit naar WK-critici: "Jullie verspreiden alleen maar haat en valse geruchten"	https://vrtnws.be/p.WkXRBD4xM	noise
vrt_nws	1	Meerdere brandjes in natuurgebied De Hooiberg in Haacht, politie opent onderzoek	https://vrtnws.be/p.5wjoQLGvJ	
vrt_nws	1	"Gehersenspoeld" en in deradicaliseringstraject: dit weten we over verdachte van aanslag op Pride in Berlijn	https://vrtnws.be/p.M9XaMm69M	
vrt_nws	1	16-jarige Amélie Coenen uit Ham stunt bij verspringen op BK atletiek: "Moeilijk te beseffen dat ik Nafi Thiam klop"	https://vrtnws.be/p.lOlEjnDbn	
vrt_nws	1	"Kom op straat en laat je niet kennen": Antwerp Pride ziet geen extra dreiging na aanslag in Berlijn	https://vrtnws.be/p.oL1BVEoo6	
vrt_nws	1	Politie pakt verdachte op van steekpartij aan Rodetorenkaai in Gent, 2e verdachte nog spoorloos	https://vrtnws.be/p.Yby8nj08a	
vrt_nws	1	Windvlaag vernielt 6 tenten van KSA Buggenhout in Lommel, maar kampleiding zet door: "Het gaat zeker lukken"	https://vrtnws.be/p.7n5PjMPp6	
vrt_nws	1	Middeleeuwse donjon in Rotselaar krijgt grondige restauratie	https://vrtnws.be/p.ewPOLl9Dj	
vrt_nws	1	Gewapende mannen roven juwelen en handtassen bij homejacking in Londerzeel	https://vrtnws.be/p.5wjoKK3m8	
vrt_nws	5	Afgekeurde woonlening of beperkt budget? Waarom lenen bij Vlaams Woningfonds oplossing kan zijn	https://vrtnws.be/p.lO347YVRk	budget
vrt_nws	1	Olie- en aardgasprijzen dalen door gevechtspauze tussen VS en Iran	https://vrtnws.be/p.6K7w8D3Y0	
vrt_nws	1	Bedrijven moeten binnenkort zelf betalen als ontevreden klant naar Consumentenombudsdienst stapt	https://vrtnws.be/p.jGy3mObxx	
vrt_nws	1	Kamperen in de stad: Camping Congé is de enige kampeerplaats in Brussel deze zomer	https://vrtnws.be/p.ZWykbyoLM	
vrt_nws	1	"Je moet je dromen niet aan de kant zetten": techno-dj Amelie Lens over optreden tijdens haar zwangerschap	https://vrtnws.be/p.APXYmo96D	
vrt_nws	5	Omwonenden Zuidfoor Brussel eisen naleving geluidsnormen: "Alsof je buren 5 weken feest vieren"	https://vrtnws.be/p.PqXNb7Zde	maatregel
vrt_nws	1	Rode Kruis roept op bloed te doneren: voorraden O negatief en B negatief zeer laag	https://vrtnws.be/p.BlXp38RK1	
vrt_nws	1	Een nieuwe Europese gascrisis? Perfecte storm lijkt in de maak	https://vrtnws.be/p.oL1Bx8odx	
vrt_nws	1	"Israël zal internationale troepen toelaten in deel van Gaza dat niet onder Israëlische controle staat"	https://vrtnws.be/p.11O9OWQ7W	
vrt_nws	1	Twee doden, onder wie een 10-jarig kind, bij Russische droneaanval op supermarkt in noorden van Oekraïne	https://vrtnws.be/p.DYVn5MYMy	
vrt_nws	1	Van undercoveragenten tot lockdown-herinneringen: 3 podcasts waarmee lange autoritten zo voorbijvliegen	https://vrtnws.be/p.11dQwYJ57	
vrt_nws	1	"Do you understand me?": eerste telefoontje via satelliet vond plaats in Mechelen, opname duikt op in VRT-archief	https://vrtnws.be/p.QA6dmjmdG	
knack	1	Twee zeestraten, één crisis: waarom olie en gas plots zo duur worden	https://www.knack.be/nieuws/wereld/twee-zeestraten-een-crisis-waarom-olie-en-gas-plots-zo-duur-worden	
knack	1	‘Geen enkele onderhandeling met Verenigde Staten’, zegt Iran	https://www.knack.be/nieuws/wereld/live/spanningen-midden-oosten/geen-enkele-onderhandeling-met-verenigde-staten-zegt-iran-1695268	
knack	1	De Wever op landbouwbeurs Libramont: ‘We moeten plaats van de landbouwer – de bewaker van het landschap – versterken’	https://www.knack.be/nieuws/belgie/politiek/live/verkiezingen-2024/de-wever-op-landbouwbeurs-libramont-we-moeten-plaats-van-de-landbouwer-de-bewaker-van-het-landschap-versterken-1269309	
knack	1	Vader terreurverdachte Pride Berlijn: ‘Van mij mocht hij geen lange baard hebben’	https://www.knack.be/nieuws/wereld/vader-terreurverdachte-pride-berlijn-van-mij-mocht-hij-geen-lange-baard-hebben	
knack	0	Hoe goed is uw actuakennis? Speel de Knack Crack XL en win een overnachting in het vijfsterrenhotel La Butte aux Bois	https://www.knack.be/acties/wedstrijden/hoe-goed-is-uw-actuakennis-speel-de-knack-crack-xl-en-win-een-overnachting-in-het-vijfsterrenhotel-la-butte-aux-bois	noise
knack	1	België had hoogste oversterfte tijdens hittegolf eind juni	https://www.knack.be/nieuws/gezondheid/belgie-had-hoogste-oversterfte-tijdens-hittegolf-eind-juni	
knack	1	Verdachte van aanslag op Pride Berlijn omgekomen bij confrontatie met politie	https://www.knack.be/nieuws/wereld/europa/live/europa/verdachte-van-aanslag-op-pride-berlijn-omgekomen-bij-confrontatie-met-politie-1574010	
knack	1	‘Niets is zeker met Trump aan de knoppen, en ondertussen betalen wij de prijs’	https://www.knack.be/nieuws/wereld/europa/niets-is-zeker-met-trump-aan-de-knoppen-en-ondertussen-betalen-wij-de-prijs	
knack	1	Jürgen Millen, advocaat van Freddy Horion: ‘Mocht Dutroux mij willen inschakelen, dan zou ik zeggen: bedankt, maar dat g	https://www.knack.be/nieuws/belgie/justitie-belgie-belgisch-recht-rechtszaken-hervorming-justitie/jurgen-millen-marc-dutroux-freddy-horion-advocaat	
knack	1	‘Waarom zou je pas “echt” wandelen als je een meerdaagse tocht loopt in een fors tempo?’	https://www.knack.be/opinie/wandelen-met-een-baby	
knack	1	De winnaar in Remco Evenepoel staat na zijn beste Tour voor een cruciale keuze	https://www.knack.be/sport/wielrennen/remco-evenepoel-tour-de-france-cruciale-keuze-pogacar-giro	
knack	1	‘Wie het nationaalsocialisme wil begrijpen, moet eerst Wagner begrijpen’, vond Hitler	https://www.knack.be/nieuws/cultuur/wie-het-nationaalsocialisme-wil-begrijpen-moet-eerst-wagner-begrijpen-vond-hitler	
knack	1	Iran waarschuwt voor escalatie na Oekraïense aanval in Kaspische Zee	https://www.knack.be/nieuws/wereld/live/oorlog-in-oekraine/iran-waarschuwt-voor-escalatie-na-oekraiense-aanval-in-kaspische-zee-711329	
knack	1	‘AI toont dat we intelligentie te lang hebben verward met menselijkheid’	https://www.knack.be/nieuws/technologie-ai-sociale-media-digitaal/ai-toont-dat-we-intelligentie-te-lang-hebben-verward-met-menselijkheid	
knack	1	Voorbeschouwing rit 21 Tour de France: Montmartre moet opnieuw spektakel brengen in Parijs	https://www.knack.be/sport/wielrennen/voorbeschouwing-rit-21-tour-de-france-thoiry-parijs-montmartre	
knack	1	Annelien en Stephanie Coorevits: ‘Luisteraars zeggen dat onze podcast voelt alsof ze met vriendinnen op café zitten’	https://www.knack.be/nieuws/cultuur/annelien-en-stephanie-coorevits-politici-bieden-zich-spontaan-aan-als-gast-voor-onze-podcast	
knack	1	‘Dertig jaar loonnormwet: het wordt tijd om de kaarten te actualiseren’	https://www.knack.be/nieuws/belgie/politiek/dertig-jaar-loonnormwet-het-wordt-tijd-om-de-kaarten-te-actualiseren	
