vrt_nws	1	Opnieuw burgemeester van oppositiepartij opgepakt in Istanbul	https://vrtnws.be/p.JNGVd4qpG	
vrt_nws	6	"Komende 12 uur cruciaal" volgens premier Sanchez, België stuurt brandweerwagens naar Bordeaux	https://vrtnws.be/p.XEXm6X7Lj	premie
vrt_nws	1	Brand gesticht aan café in Sint-Jans-Molenbeek, 24 uur nadat pand werd beschoten	https://vrtnws.be/p.JNGVoapOk	
vrt_nws	0	Pro-Iraanse militie in Irak dreigt met meer aanvallen, president Trump haalt uit naar Iran	https://vrtnws.be/p.oLbPMxPbO	foreign
vrt_nws	1	Ronde van Vlaams-Brabant trapt af in Ottenburg onder snikhete zon: "Een parasol scheelt heel veel"	https://vrtnws.be/p.dLymYNveY	
vrt_nws	2	Politie Menen neemt kleren in beslag van zwemmers in verboden Leiearm: "Zonder kleren moeten ze wel uit het water komen"	https://vrtnws.be/p.WkXV6nb7M	verbod|no_be
vrt_nws	1	'Dikke pens' blijft offline: carnavalsgroep Kapotte Kachels verliest rechtszaak tegen ABBA over parodieversie 'Take a ch	https://vrtnws.be/p.M9XNLEaoB	
vrt_nws	1	Antwerpse politie neemt monowheel in beslag die tot 100 kilometer per uur kan halen	https://vrtnws.be/p.E1XylRGdp	
vrt_nws	1	Controleactie in dagwinkels en handcarwashes in Sint-Truiden: 8 van de 11 niet in orde met brandveiligheid	https://vrtnws.be/p.JNGVdDZ77	
vrt_nws	1	Motorrijder (27) uit Aarschot in levensgevaar na ongeval in Scherpenheuvel- Zichem	https://vrtnws.be/p.KKXyeDvRb	
vrt_nws	1	Politie neemt 4 auto's in beslag bij trouwstoet in Deurne: "Passagiers hingen uit rijdende wagens"	https://vrtnws.be/p.OvXx49KRB	
vrt_nws	1	Scheepvaart op de Rijn dreigt over enkele dagen volledig stil te vallen: "Economische gevolgen zijn groot"	https://vrtnws.be/p.93mAeKXmx	
vrt_nws	1	Fietstunnel aan provinciehuis in Hasselt maandlang dicht voor herstellingen	https://vrtnws.be/p.RayMJZBL0	
vrt_nws	2	Al 6 miljoen Europeanen stemden over toekomstige eurobiljetten	https://vrtnws.be/p.5wjNZ9pjJ	miljoen euro|no_be
vrt_nws	1	Buurtbewoners in Kessel-Lo laten garageboxen omtoveren tot kleurrijke muurschildering	https://vrtnws.be/p.kQGKX4Xa5	
vrt_nws	1	Natuurbrand in Mastenbos Putte-Kapellen: 4.000 vierkante meter natuur vernield	https://vrtnws.be/p.qEdqke6Lb	
vrt_nws	1	Voormalig bokskampioen en oud-schepen van Elsene is nieuwe minister van Jeugd in Guinee	https://vrtnws.be/p.RayMmOYym	
vrt_nws	1	18-jarige die vrouw neerstak in Antwerps Schipperskwartier aangehouden voor poging tot moord	https://vrtnws.be/p.jGyAXM1a8	
vrt_nws	0	Herbert Flack bezoekt Wellense Bonderkuil voor opnames van film over Bokkenrijders: "Een stukje geschiedenis waar ik gra	https://vrtnws.be/p.lOlpbnmnn	noise
vrt_nws	1	Kustreddingsdienst waarschuwt voor verraderlijk springtij aan zee: "Kan zelfs geoefende zwemmers verrassen"	https://vrtnws.be/p.8eX8pDZaK	
vrt_nws	1	Nu al meer natuurbranden in België dan in heel 2025: "Impact klimaatverandering beperkt zich niet tot Middellandse Zee"	https://vrtnws.be/p.oL1n1eAjq	
vrt_nws	1	Vrouw opgepakt na vondst stoffelijke resten van 5 baby's in Frankrijk	https://vrtnws.be/p.vL4ZlWMmx	
