vrt_nws	1	Stad Antwerpen zet miljoenencontract voor cyberbeveiliging stop en procedeert tegen Eviden	https://vrtnws.be/p.KKXjDKOMq	
vrt_nws	1	Mobiele badkamer 'Rolling Douche' bereikt elk jaar meer dan 1.600 Brusselaars	https://vrtnws.be/p.vL4pNWxRR	
vrt_nws	1	Amerikaanse topgeneraal: "We kunnen Israël niet langer beschermen tegen Iran", Amerikaanse ambassades roepen burgers op 	https://vrtnws.be/p.oLbPMxPbO	
vrt_nws	1	Vier gearresteerde personen vrijgelaten na incident met luchtdrukpistool in Heusden-Zolder	https://vrtnws.be/p.qEdDEqpEy	
vrt_nws	1	Man uit Guinee krijgt 5 jaar cel voor mesaanval op vriendin in Roeselare	https://vrtnws.be/p.QAXxeW0MG	
vrt_nws	6	22 premiers, onder wie Bart De Wever, schrijven brief aan Europese Unie: "Migratie mag niet gebruikt worden als wapen"	https://vrtnws.be/p.43N1pxweQ	premie
vrt_nws	1	Man steelt Fluvius-dienstwagen met draaiende motor in Zandhoven en geeft zich later aan bij politie	https://vrtnws.be/p.LNDm0Gexp	
vrt_nws	1	Na het weekend wordt het weer puffen, met temperaturen tot 33 graden	https://vrtnws.be/p.93mAeKXmx	
vrt_nws	1	Israël valt, ondanks 'historisch' akkoord, Gaza opnieuw aan: 2 mensen komen om	https://vrtnws.be/p.11O9OWQ7W	
vrt_nws	1	Kustgemeenten rond Athene bedreigd door opflakkerende natuurbranden	https://vrtnws.be/p.XEXm6X7Lj	
vrt_nws	1	Bewoners vinden slang van 1 meter lang op hun terras in Stekene	https://vrtnws.be/p.dLyvQbkkN	
vrt_nws	6	Politie Scheldewaas spuit kampvuurplaatsen van jeugdbewegingen nat na meldingen over vuur	https://vrtnws.be/p.E1Xqa08AL	verbod
vrt_nws	1	Lowie (14) uit Grimbergen en Elias (24) redden jongeman van verdrinkingsdood tijdens kajaktocht in Frankrijk	https://vrtnws.be/p.5wjMAEE1A	
vrt_nws	1	Grote Ring van Hasselt krijgt nieuw wegdek aan Campusbrug	https://vrtnws.be/p.aDyvVBy1J	
vrt_nws	1	Ook niet meer wandelen op Groot Schietveld in Wuustwezel: "Transversaal gesloten wegens code rood"	https://vrtnws.be/p.Yby3Vk6ny	
